signal_direction,signal_strength,position_size,current_price,stop_loss,take_profit,sentiment_score,sentiment_std,reliability_score,source_diversity,price_volatility,impact_likely,num_articles,avg_reliability,signal_quality
1,0.5598934657899691,0.9430948116931306,131.34786987304688,122.91601842899406,143.99564703912608,0.17312218914973904,,0.85,1.0,0.022184696834423024,0.35,1,0.85,0.6
1,0.9361197246100308,1.0,129.93875122070312,121.40356139872756,142.74153595366647,1.0,,0.89,1.0,0.02205895372552039,0.2,1,0.89,0.9999999999999999
-1,0.7460472975627152,1.0,124.36807250976562,132.6912244889546,111.88334454098218,-0.5687999975145702,,0.89,1.0,0.024375997676358414,0.2,1,0.89,0.9999999999999999
1,0.8118921365832986,1.0,126.06842041015625,117.6486434548576,138.69808584310422,0.7305877460677213,,0.87,1.0,0.0238724948830985,0.35,1,0.87,0.9999999999999999
1,0.5982315945962556,1.0,126.79175567626953,118.66587917630488,138.9805704262165,0.32333586260385894,,0.78,1.0,0.02384377614531841,0.35,1,0.78,0.9999999999999999
-1,0.5835000174235324,0.9569571447483991,127.74996185302734,135.7080893682549,115.81277058018604,-0.23124939357675875,,0.85,1.0,0.02335209329489046,0.2,1,0.85,0.9999999999999999
1,0.5721674300261459,0.8926600776704722,130.00450134277344,121.85983161670102,142.22150593188206,0.2013222490338781,,0.86,1.0,0.023729264636178166,0.2,1,0.86,0.9999999999999999
1,0.9389722445195747,1.0,127.83448028564453,119.73946731177348,139.9769997464511,1.0,,0.89,1.0,0.02358562511642408,0.35,1,0.89,0.9999999999999999
1,0.5771900748813465,0.8876084888175078,125.86175537109375,117.75064121217439,138.0284266094728,0.22217510801234477,,0.85,1.0,0.02201664549167725,0.2,1,0.85,0.9999999999999999
-1,0.9232655004189877,1.0,120.28165435791016,128.61017182525939,107.78887815688631,-1.0,,0.85,1.0,0.022689182617443803,0.2,1,0.85,0.9999999999999999
1,0.9289942992101449,1.0,119.43701934814453,109.51914833616976,134.31382586610667,1.0,,0.87,1.0,0.025725069876635736,0.2,1,0.87,0.9999999999999999
-1,0.6013527515250601,1.0,120.83870697021484,129.80213353434996,107.39356712401215,-0.2276821713246734,,0.9,1.0,0.0249071423296941,0.2,1,0.9,0.9999999999999999
1,0.9377075129235986,1.0,125.07218170166016,117.02479998312415,137.14325427946417,1.0,,0.89,1.0,0.02745144233763735,0.2,1,0.89,0.9999999999999999
1,0.5706993139019972,0.9300294008138108,125.96243286132812,118.19091134629701,137.6197151338748,0.22124430167127007,,0.83,1.0,0.026973134501419832,0.2,1,0.83,0.9999999999999999
-1,0.766352150415787,1.0,127.42094421386719,134.12090484357586,117.37100326930417,-0.6746194662732345,,0.85,1.0,0.02067735816568838,0.2,1,0.85,0.9999999999999999
-1,0.6343962815335374,0.8266924156777093,112.72216796875,119.86860439824352,102.00251332450972,-0.32749174234394784,,0.9,1.0,0.01900787054769291,0.35,1,0.9,0.9999999999999999
1,0.6650870280846074,1.0,118.55622863769531,112.15392911093129,128.15967792784136,0.3909227644492171,,0.88,1.0,0.021472065675788347,0.35,1,0.88,0.9999999999999999
-1,0.6660489495558618,0.8926085595804417,118.85929107666016,125.18176191557741,109.37558481828428,-0.39979239973018305,,0.9,1.0,0.020176977586656746,0.2,1,0.9,0.9999999999999999
-1,0.7509232649947065,1.0,116.2642822265625,122.34862809956529,107.13776341705831,-0.5968603989398595,,0.9,1.0,0.02068212141850974,0.2,1,0.9,0.9999999999999999
1,0.8176197314492377,1.0,113.57454681396484,107.5023767977118,122.6828018383444,0.767977425472988,,0.87,1.0,0.020067021749443963,0.35,1,0.87,0.9999999999999999
1,0.9295762226859785,1.0,118.53728485107422,111.63438200075318,128.8916391265558,1.0,,0.9,1.0,0.020083592452460847,0.2,1,0.9,0.9999999999999999
1,0.6473028897988589,0.8179934270737176,115.99693298339844,109.11529542491267,126.31938932112708,0.4121166278391682,,0.84,1.0,0.01949742636952311,0.2,1,0.84,0.9999999999999999
-1,0.7576523216004294,1.0,117.78913116455078,124.46916586766125,107.7690791098851,-0.6797904747441836,,0.82,1.0,0.018856361345239114,0.2,1,0.82,0.9999999999999999
1,0.8630365377998069,1.0,122.8130111694336,116.77726876644427,131.86662477391758,1.0,,0.72,1.0,0.018129982866533202,0.35,1,0.72,0.9999999999999999
1,0.5670076824032885,0.6936464006261082,122.9845962524414,117.22086095318598,131.63019920132456,0.23102872065741367,,0.83,1.0,0.0159506574283024,0.35,1,0.83,0.9999999999999999
1,0.7866214880960771,1.0,119.32394409179688,113.85168936523698,127.53232618163673,0.6927251701616607,,0.88,1.0,0.016272095159720907,0.2,1,0.88,0.9999999999999999
1,0.749444268641537,1.0,123.74722290039062,117.98823062788276,132.38571130915244,0.5996746332859565,,0.89,1.0,0.015420013022722742,0.2,1,0.89,0.9999999999999999
1,0.645809337067238,0.805227417430631,126.81682586669922,121.21281189869812,135.22284681870087,0.3740064353609862,,0.88,1.0,0.016116217220521277,0.2,1,0.88,0.9999999999999999
1,0.5268266823071057,0.6270483436422459,123.56610107421875,117.82726954269691,132.1743483715015,0.22904193729494657,,0.72,1.0,0.016819164909968348,0.35,1,0.72,0.9999999999999999
-1,0.608689292282928,0.7762898924297185,131.83116149902344,137.87777140217938,122.76124664428951,-0.3010841727869904,,0.86,1.0,0.015624211031730215,0.2,1,0.86,0.9999999999999999
-1,0.722539435016379,0.9659687274240677,132.65098571777344,138.52191873216378,123.8445861961879,-0.5304318696776241,,0.9,1.0,0.015509527943769192,0.2,1,0.9,0.9999999999999999
1,0.9264736180390183,1.0,134.3383331298828,128.59813755619547,142.94862649041386,1.0,,0.89,1.0,0.015754850981379718,0.2,1,0.89,0.9999999999999999
1,0.9052736174709584,1.0,138.26588439941406,132.7926077610983,146.47579935688768,1.0,,0.83,1.0,0.014526912645208126,0.35,1,0.83,0.9999999999999999
-1,0.5954673234372653,0.7033503013590262,139.55287170410156,145.40610570617358,130.77302070099353,-0.2917413458387423,,0.84,1.0,0.01384963777655367,0.2,1,0.84,0.9999999999999999
1,0.6346479993717101,0.8679944264430989,141.4117889404297,135.24124416034584,150.66760611055545,0.3295416843264655,,0.89,1.0,0.013972131677970477,0.35,1,0.89,0.9999999999999999
-1,0.933792307501643,1.0,140.86842346191406,147.09888972029864,131.52272407433722,-1.0,,0.9,1.0,0.011153168374138126,0.35,1,0.9,0.9999999999999999
1,0.6036901318265306,0.7435355111830099,137.60813903808594,131.30821786253833,147.05802080140737,0.4080534632127487,,0.72,1.0,0.011492659305785738,0.2,1,0.72,0.9999999999999999
-1,0.9312515677224632,1.0,140.98277282714844,147.48288581090398,131.2326033515151,-1.0,,0.9,1.0,0.011706867270037393,0.2,1,0.9,0.9999999999999999
-1,0.703940080253584,0.9284654296852329,141.13534545898438,147.73759169919134,131.23197609867393,-0.5034063482283182,,0.88,1.0,0.011374689719467939,0.2,1,0.88,0.9999999999999999
-1,0.6201031896201255,0.7538165847081044,139.69586181640625,146.1033664425806,130.0846048771447,-0.3385544727670391,,0.85,1.0,0.011779021683923176,0.2,1,0.85,0.9999999999999999
1,0.9216340163948246,1.0,137.36981201171875,131.32183425713941,146.44177864358778,1.0,,0.87,1.0,0.012102565084700598,0.35,1,0.87,0.9999999999999999
-1,0.5790824913528494,0.7055729422574473,141.7358856201172,147.0280388394446,133.79765579112603,-0.20649276584090784,,0.89,1.0,0.009563054569851178,0.35,1,0.89,0.9999999999999999
1,0.9117186029324216,1.0,144.3765106201172,139.27638066791897,152.0267055484145,1.0,,0.85,1.0,0.010456985337892704,0.2,1,0.85,0.9999999999999999
-1,0.9074867147449884,1.0,143.20608520507812,148.79550516877757,134.82195525952898,-1.0,,0.84,1.0,0.011921720392705044,0.2,1,0.84,0.9999999999999999
-1,0.929061035937203,1.0,137.83045959472656,144.09092972581283,128.43975439809716,-1.0,,0.89,1.0,0.012563047460178247,0.2,1,0.89,0.9999999999999999
-1,0.891605464567641,1.0,139.9577178955078,146.11892565183845,130.71590626101187,-1.0,,0.8,1.0,0.012843265397089106,0.2,1,0.8,0.9999999999999999
-1,0.6810436523282013,0.9359974309665838,141.7304229736328,148.04419535004476,132.2597644090149,-0.47314436133844257,,0.85,1.0,0.014969915116277986,0.35,1,0.85,0.9999999999999999
1,0.6764206282080212,0.9925441027131425,131.22833251953125,124.07727277243987,141.95492214016832,0.4481620111576433,,0.86,1.0,0.01761786335850653,0.35,1,0.86,0.9999999999999999
1,0.5484088073943577,0.6492424697417406,139.36361694335938,131.91550376544646,150.53578671022873,0.18251215645714836,,0.84,1.0,0.01932119458827345,0.2,1,0.84,0.6
1,0.9296495432756982,1.0,143.7906036376953,136.24529896850657,155.10856064147842,1.0,,0.9,1.0,0.019716989503862442,0.2,1,0.9,0.9999999999999999
1,0.7219431678617814,0.9774284161310041,145.4866485595703,138.31642096578955,156.24198995024148,0.5733468957610838,,0.85,1.0,0.019681490641099295,0.2,1,0.85,0.9999999999999999
1,0.6959288156590868,0.9250353748439097,138.89410400390625,132.95860645836925,147.79735032221177,0.5368636141743406,,0.82,1.0,0.013715401896248352,0.2,1,0.82,0.9999999999999999
1,0.9338871470818805,1.0,129.99221801757812,123.1751570117922,140.217809526257,1.0,,0.9,1.0,0.014871303593718965,0.2,1,0.9,0.9999999999999999
1,0.6386928803654218,0.8903021172711084,131.4391326904297,124.73295181765147,141.49840399959703,0.3458775637131608,,0.88,1.0,0.014157191398856442,0.35,1,0.88,0.9999999999999999
1,0.5575608145562795,0.6648841543380629,132.4835968017578,125.87186948874916,142.4011877712708,0.17612247970202496,,0.87,1.0,0.01405319019118159,0.35,1,0.87,0.6
1,0.6345549820555578,0.7782409046754482,134.67796325683594,127.91565493293274,144.82142574269074,0.3394941263798089,,0.89,1.0,0.014371943772116109,0.2,1,0.89,0.9999999999999999
1,0.6072444744363091,0.731671472690528,132.3590545654297,126.34827087105944,141.37523010698507,0.3276550463250545,,0.83,1.0,0.015909551051847937,0.2,1,0.83,0.9999999999999999
1,0.9106809825404044,1.0,132.23446655273438,126.55084639408727,140.75989679070503,1.0,,0.85,1.0,0.015645087297978054,0.2,1,0.85,0.9999999999999999
1,0.9267441160435247,1.0,133.28851318359375,127.35575461009483,142.18765104384212,1.0,,0.89,1.0,0.014402360958847551,0.2,1,0.89,0.9999999999999999
-1,0.6133771067946185,0.8158390618261928,131.68826293945312,137.67714970168484,122.70493279610557,-0.42727219138809075,,0.72,1.0,0.01450987993180354,0.35,1,0.72,0.9999999999999999
1,0.9089976540351543,1.0,125.25861358642578,119.49560445228231,133.903127287641,1.0,,0.84,1.0,0.013351216828326167,0.2,1,0.84,0.9999999999999999
-1,0.9146527315923662,1.0,132.2691650390625,138.47474487849087,122.96079527991996,-1.0,,0.86,1.0,0.015510459685228207,0.2,1,0.86,0.9999999999999999
-1,0.6316165600935316,0.7805090716056133,135.6388702392578,141.11820034226253,127.41987508475074,-0.36658158400942353,,0.85,1.0,0.01593854526738205,0.2,1,0.85,0.9999999999999999
1,0.6155800760569765,0.7382670077080276,131.39051818847656,125.64690319556426,140.00594067784502,0.29752153456401725,,0.89,1.0,0.016407098058188317,0.2,1,0.89,0.9999999999999999
-1,0.9192295719915367,1.0,124.59312438964844,130.30359617980838,116.02741670440851,-1.0,,0.87,1.0,0.012379787101140778,0.2,1,0.87,0.9999999999999999
-1,0.9311028363448522,1.0,126.37937927246094,131.80432926140506,118.24195428904474,-1.0,,0.9,1.0,0.012450524158092236,0.2,1,0.9,0.9999999999999999
1,0.5541876262264844,0.6249028225214829,127.63456726074219,122.2785767624461,135.66855300818634,0.24643031658873346,,0.78,1.0,0.013778552436734455,0.2,1,0.78,0.9999999999999999
1,0.731299107963315,0.988164526487869,125.48143005371094,120.43028076647782,133.0581539845606,0.566090399871086,,0.88,1.0,0.013081455752928541,0.2,1,0.88,0.9999999999999999
-1,0.693438253978022,0.9023921195482255,126.43729400634766,131.60706670453817,118.68263495906189,-0.46367643140798975,,0.9,1.0,0.01319981982422019,0.2,1,0.9,0.9999999999999999
1,0.6083828713521099,0.7194701811835935,127.66353607177734,122.50617692937693,135.39957478537795,0.2716083961251263,,0.9,1.0,0.013183226256011586,0.2,1,0.9,0.9999999999999999
1,0.871102155284917,1.0,135.09817504882812,129.19184050425613,143.9576768656861,0.8971373347010776,,0.86,1.0,0.015499928184203017,0.2,1,0.86,0.9999999999999999
1,0.6484213230516134,0.8065455321176388,134.6347198486328,128.9380436360525,143.17973416750328,0.3630375146058738,,0.9,1.0,0.01544115868014916,0.2,1,0.9,0.9999999999999999
1,0.5719350263391301,0.6430444176895168,135.55198669433594,129.9546230379519,143.948032178912,0.19753781504458084,,0.89,1.0,0.013477881329428457,0.2,1,0.89,0.6
-1,0.655053527889316,0.819974942977733,137.37684631347656,143.05007084207764,128.86700952057495,-0.3771383960089727,,0.9,1.0,0.013503514741355593,0.2,1,0.9,0.9999999999999999
1,0.9253857600224845,1.0,136.54649353027344,130.99602935054384,144.8721897998678,1.0,,0.88,1.0,0.013261788122871756,0.35,1,0.88,0.9999999999999999
1,0.9358388417501945,1.0,138.16859436035156,133.20710784946345,145.61082412668375,1.0,,0.9,1.0,0.013070497131380605,0.5,1,0.9,0.9999999999999999
-1,0.9151899125554858,1.0,138.94102478027344,143.92320326778528,131.46775704900568,-1.0,,0.86,1.0,0.012824554869630092,0.2,1,0.86,0.9999999999999999
-1,0.5350264750118983,0.5737187182657482,138.9023895263672,143.4942161107705,132.01464964976222,-0.1618046541790356,,0.83,1.0,0.012523567338722048,0.2,1,0.83,0.6
-1,0.9192436582754926,1.0,141.837646484375,146.6598264655088,134.60437651267432,-1.0,,0.87,1.0,0.012309355681360651,0.2,1,0.87,0.9999999999999999
1,0.9320837717689235,1.0,152.49566650390625,147.5882192602128,159.85683736944642,1.0,,0.9,1.0,0.007545847037735489,0.2,1,0.9,0.9999999999999999
1,0.922424316603068,1.0,154.98985290527344,150.28151313165492,162.05236256570123,1.0,,0.87,1.0,0.008151064043483919,0.35,1,0.87,0.9999999999999999
-1,0.9280000331574437,1.0,155.67892456054688,160.2860550254939,148.76822886312635,-1.0,,0.89,1.0,0.008122775389252341,0.2,1,0.89,0.9999999999999999
