signal_direction,signal_strength,position_size,current_price,stop_loss,take_profit,sentiment_score,sentiment_std,reliability_score,source_diversity,price_volatility,impact_likely,num_articles,avg_reliability,signal_quality
-1,0.8866666666666667,1.0,139.9577178955078,145.55602661132812,131.56025482177733,-1.0,,0.8,1.0,0,0.2,1,0.8,0.9999999999999999
1,0.9255000000000001,1.0,144.25054931640625,138.48052734375,152.90558227539063,1.0,,0.9,1.0,0,0.2,1,0.9,0.9999999999999999
1,0.906,1.0,137.0063934326172,131.5261376953125,145.22677703857423,1.0,,0.85,1.0,0,0.2,1,0.85,0.9999999999999999
1,0.9001141666666667,1.0,136.4889678955078,131.0294091796875,144.6783059692383,1.0,,0.83,1.0,0,0.35,1,0.83,0.9999999999999999
1,0.8373205142164414,1.0,131.06541442871094,125.8227978515625,138.9293392944336,0.8468928660876082,,0.85,1.0,0,0.2,1,0.85,0.9999999999999999
1,0.8866666666666667,1.0,133.6239013671875,128.2789453125,141.64133544921876,1.0,,0.8,1.0,0,0.2,1,0.8,0.9999999999999999
1,0.906,1.0,142.35328674316406,136.6591552734375,150.8944839477539,1.0,,0.85,1.0,0,0.2,1,0.85,0.9999999999999999
1,0.8866666666666667,1.0,143.79058837890625,138.03896484375,152.41802368164062,1.0,,0.8,1.0,0,0.2,1,0.8,0.9999999999999999
1,0.8982466666666666,1.0,140.39849853515625,134.78255859375,148.82240844726562,1.0,,0.83,1.0,0,0.2,1,0.83,0.9999999999999999
-1,0.9255000000000001,1.0,141.45254516601562,147.11064697265624,132.9653924560547,-1.0,,0.9,1.0,0,0.2,1,0.9,0.9999999999999999
1,0.7899886534355841,0.8902666331702553,137.68673706054688,132.179267578125,145.94794128417968,0.6998166373573067,,0.9,1.0,0,0.2,1,0.9,0.9999999999999999
1,0.91378,1.0,130.94085693359375,125.70322265625,138.79730834960938,1.0,,0.87,1.0,0,0.2,1,0.87,0.9999999999999999
-1,0.8866666666666667,1.0,127.1175765991211,132.20227966308593,119.49052200317382,-1.0,,0.8,1.0,0,0.2,1,0.8,0.9999999999999999
-1,0.6868451274672562,0.6291437826175266,131.563720703125,136.82626953125,123.6698974609375,-0.471334143123669,,0.9,1.0,0,0.2,1,0.9,0.9999999999999999
1,0.7787955544389288,0.9160396291437674,134.10366821289062,128.739521484375,142.14988830566406,0.7121596755007964,,0.85,1.0,0,0.35,1,0.85,0.9999999999999999
1,0.8982466666666666,1.0,135.63888549804688,130.213330078125,143.7772186279297,1.0,,0.83,1.0,0,0.2,1,0.83,0.9999999999999999
1,0.9118216666666668,1.0,128.2718505859375,123.1409765625,135.96816162109374,1.0,,0.86,1.0,0,0.35,1,0.86,0.9999999999999999
1,0.91768,1.0,131.3132781982422,126.0607470703125,139.19207489013672,1.0,,0.88,1.0,0,0.2,1,0.88,0.9999999999999999
-1,0.906,1.0,134.6250457763672,140.01004760742188,126.54754302978516,-1.0,,0.85,1.0,0,0.2,1,0.85,0.9999999999999999
-1,0.91378,1.0,134.2002410888672,139.5682507324219,126.14822662353515,-1.0,,0.87,1.0,0,0.2,1,0.87,0.9999999999999999
1,0.9255000000000001,1.0,135.55198669433594,130.1299072265625,143.6851058959961,1.0,,0.9,1.0,0,0.2,1,0.9,0.9999999999999999
-1,0.7667527449300138,0.8769105201269385,146.3911590576172,152.24680541992188,137.60768951416014,-0.6604217051110711,,0.88,1.0,0,0.35,1,0.88,0.9999999999999999
1,0.91378,1.0,155.67893981933594,149.4517822265625,165.0196762084961,1.0,,0.87,1.0,0,0.2,1,0.87,0.9999999999999999
-1,0.8823923683584182,1.0,155.15484619140625,161.3610400390625,145.84555541992188,-0.9473715218181296,,0.85,1.0,0,0.2,1,0.85,0.9999999999999999
-1,0.7317550276831357,0.7748629674802123,148.44866943359375,154.3866162109375,139.54174926757813,-0.6688384298785189,,0.78,1.0,0,0.2,1,0.78,0.9999999999999999
5,132.06871185302734,1.0,,0.86,1.0,0,0.2,1,0.86,0.9999999999999999
1,0.8751466666666666,1.0,129.5559539794922,124.3737158203125,137.32931121826172,1.0,,0.77,1.0,0,0.2,1,0.77,0.9999999999999999
1,0.7011749662202674,0.6704948381225062,127.63457489013672,122.52919189453125,135.29264938354493,0.5191829833571927,,0.88,1.0,0,0.2,1,0.88,0.9999999999999999
1,0.8982466666666666,1.0,126.23453521728516,121.18515380859375,133.80860733032227,1.0,,0.83,1.0,0,0.2,1,0.83,0.9999999999999999
1,0.6961485930805827,0.6951379630264031,129.2277069091797,124.0585986328125,136.98136932373046,0.4955373843147693,,0.89,1.0,0,0.35,1,0.89,0.9999999999999999
-1,0.7515319411533449,0.849358693418397,128.33941650390625,133.4729931640625,120.63905151367187,-0.6596471900744306,,0.84,1.0,0,0.35,1,0.84,0.9999999999999999
1,0.8789800000000001,1.0,143.4020233154297,137.6659423828125,152.00614471435546,1.0,,0.78,1.0,0,0.2,1,0.78,0.9999999999999999
1,0.9098866666666667,1.0,151.3989715576172,145.3430126953125,160.48290985107423,1.0,,0.86,1.0,0,0.2,1,0.86,0.9999999999999999
