signal_direction,signal_strength,position_size,current_price,stop_loss,take_profit,sentiment_score,sentiment_std,reliability_score,source_diversity,price_volatility,impact_likely,num_articles,avg_reliability,signal_quality
1,0.5644682079848665,0.7511017499836026,127.42097473144531,120.72101302236763,137.47091729506184,0.2717156610121946,,0.77,1.0,0.020677368971899934,0.5,1,0.77,0.9999999999999999
1,0.638904671816881,0.8014671199278572,123.19695281982422,116.98947784700289,132.50816527905621,0.4009404759242502,,0.83,1.0,0.018662020149125665,0.2,1,0.83,0.9999999999999999
1,0.9305376201934742,1.0,120.1946792602539,113.83431606613895,129.73522405142634,1.0,,0.89,1.0,0.017612621071006352,0.35,1,0.89,0.9999999999999999
1,0.7399047299963489,1.0,122.40139770507812,116.55652025228626,131.1687138842659,0.6988662953816179,,0.75,1.0,0.017861535545015215,0.2,1,0.75,0.9999999999999999
1,0.735658467979223,1.0,118.40469360351562,112.72217525525475,126.92847112590694,0.6258827864564819,,0.82,1.0,0.01869353354896952,0.2,1,0.82,0.9999999999999999
1,0.603835852965374,0.754734547486501,116.34002685546875,110.60339119327561,124.94498034875846,0.2675731252535095,,0.89,1.0,0.018895422495895157,0.2,1,0.89,0.9999999999999999
-1,0.6315055542448567,0.7759781222698857,120.38410186767578,126.34533005996963,111.44225957923501,-0.3432946754422037,,0.88,1.0,0.019776766559499104,0.2,1,0.88,0.9999999999999999
1,0.5674769003558356,0.6360984646041505,119.54119873046875,113.58132377159629,128.48101116877746,0.1902445643049463,,0.89,1.0,0.019636535205138566,0.2,1,0.89,0.6
-1,0.9185430912104955,1.0,110.12716674804688,117.09636607145559,99.67336776293381,-1.0,,0.86,1.0,0.01812696523813667,0.35,1,0.86,0.9999999999999999
-1,0.9201800632104337,1.0,114.275390625,121.76548566709248,103.04024806186128,-1.0,,0.87,1.0,0.0193723310066553,0.35,1,0.87,0.9999999999999999
1,0.510940865033761,0.6371991283932226,111.68038177490234,104.38647093048783,122.6212480415241,0.16447084951876614,,0.75,1.0,0.018712210442456783,0.5,1,0.75,0.6
-1,0.6087197682457067,0.7229360278628464,114.85311889648438,121.80607818890266,104.42367995785693,-0.27524753513834177,,0.9,1.0,0.019556835317290584,0.2,1,0.9,0.9999999999999999
-1,0.5837617760790517,0.678689901043342,119.48436737060547,125.66206962637004,110.2178139869586,-0.2596714549190386,,0.85,1.0,0.019755633414529326,0.2,1,0.85,0.9999999999999999
1,0.6914704956074331,0.9651222086285552,113.57454681396484,107.50237553340234,122.68280373480859,0.516078319059983,,0.83,1.0,0.020067018373225994,0.35,1,0.83,0.9999999999999999
-1,0.5746206509586272,0.6511606694334687,117.30607604980469,123.87885101638715,107.44691359993101,-0.20605987937573036,,0.89,1.0,0.018899752907271212,0.2,1,0.89,0.9999999999999999
1,0.5936465026208014,0.7000860105553447,119.76849365234375,112.61528763133819,130.49830268385207,0.28213736990664146,,0.85,1.0,0.019810503952287152,0.2,1,0.85,0.9999999999999999
1,0.6643549813992244,0.852558557669291,118.10161590576172,110.65075367782816,129.27790924766205,0.442233544376285,,0.85,1.0,0.018860875261172312,0.2,1,0.85,0.9999999999999999
1,0.9257299298157377,1.0,116.98837280273438,109.67581746956674,127.95720580248584,1.0,,0.89,1.0,0.01947329209778286,0.2,1,0.89,0.9999999999999999
1,0.7946486630466196,1.0,119.77198028564453,113.58351151720792,129.05468343829946,0.7151405091416776,,0.87,1.0,0.018303741288428002,0.35,1,0.87,0.9999999999999999
-1,0.9121389369181718,1.0,122.81300354003906,128.8487491169499,113.75938517467281,-1.0,,0.85,1.0,0.0181299755042072,0.2,1,0.85,0.9999999999999999
-1,0.6947066624426815,0.9213457883974684,119.32393646240234,124.79618997589584,111.1155561921621,-0.526813077817342,,0.83,1.0,0.01627209451375088,0.2,1,0.83,0.9999999999999999
1,0.9105867516894213,1.0,126.81683349609375,121.2128217878803,135.22285105841394,1.0,,0.85,1.0,0.016116241552894033,0.2,1,0.85,0.9999999999999999
1,0.564795179270308,0.6775812209697234,127.60807037353516,122.11028220272465,135.85475262975092,0.17679515767426512,,0.89,1.0,0.015376240662754061,0.2,1,0.89,0.6
-1,0.5561537752871042,0.6161323326096274,123.04180145263672,128.90592585147215,114.24561485438358,-0.187809537475403,,0.86,1.0,0.017318650026354823,0.2,1,0.86,0.6
1,0.5826150129426507,0.72392203149179,127.68434143066406,121.74667997120774,136.59083361984855,0.25046519188990896,,0.85,1.0,0.01668875075856964,0.35,1,0.85,0.9999999999999999
1,0.8988676310880511,1.0,131.6881866455078,126.13592381366232,140.01658089327606,1.0,,0.82,1.0,0.01571596220680355,0.2,1,0.82,0.9999999999999999
1,0.883209970964117,1.0,134.3383331298828,128.59813432458944,142.9486313378229,1.0,,0.78,1.0,0.015754851061768178,0.2,1,0.78,0.9999999999999999
-1,0.5989942036128098,0.7570386321970214,136.3497772216797,141.9319997167085,127.97644347913648,-0.2790611520421667,,0.86,1.0,0.015914591942643948,0.35,1,0.86,0.9999999999999999
1,0.6670479664196646,0.8594696868832917,133.69009399414062,127.95534338938593,142.29221990127266,0.45566670063922105,,0.84,1.0,0.016582203425610887,0.2,1,0.84,0.9999999999999999
1,0.8824799315773529,1.0,137.50328063964844,131.6296197827757,146.3137719249575,0.8911501408525014,,0.9,1.0,0.014540359883270362,0.2,1,0.9,0.9999999999999999
1,0.9328339624093449,1.0,141.4117889404297,135.24123988742556,150.66761251993586,1.0,,0.9,1.0,0.013972123022111115,0.2,1,0.9,0.9999999999999999
1,0.9030764423860863,1.0,140.20111083984375,133.76908679828927,149.84914690217548,1.0,,0.83,1.0,0.01430778806956856,0.2,1,0.83,0.9999999999999999
1,0.6509745524051529,0.8262145300496267,141.8598175048828,135.54764018548715,151.3280834839763,0.4331017271403435,,0.82,1.0,0.010704670915095693,0.2,1,0.82,0.9999999999999999
-1,0.792375840041711,1.0,140.868408203125,147.09887214913007,131.52271228411738,-0.7727260159425506,,0.8,1.0,0.01115313723423161,0.2,1,0.8,0.9999999999999999
1,0.923338261037405,1.0,139.52426147460938,133.1480787394991,149.08853557727477,1.0,,0.88,1.0,0.011619283048269577,0.2,1,0.88,0.9999999999999999
1,0.6228369384561981,0.7596961878152291,140.9827880859375,134.48267525145778,150.7329573376571,0.34472805602952006,,0.85,1.0,0.01170685968878578,0.2,1,0.85,0.9999999999999999
-1,0.9114541980195414,1.0,139.69583129882812,146.10333564693,130.08457477667534,-1.0,,0.85,1.0,0.01177900990229318,0.2,1,0.85,0.9999999999999999
1,0.8917480238282366,1.0,138.2754364013672,132.0953634969384,147.54554575801035,1.0,,0.8,1.0,0.012130469094111552,0.2,1,0.8,0.9999999999999999
-1,0.9272040786765001,1.0,137.36981201171875,143.4177873568874,128.29784899396577,-1.0,,0.89,1.0,0.012102547793970386,0.2,1,0.89,0.9999999999999999
-1,0.8919259408799287,1.0,140.65867614746094,146.30490462436023,132.189333432112,-1.0,,0.8,1.0,0.011240883835650849,0.2,1,0.8,0.9999999999999999
1,0.638165117699102,0.8085975112467018,144.3860626220703,139.01764945433743,152.43868237366962,0.44548621033844865,,0.77,1.0,0.010801853096377233,0.2,1,0.77,0.9999999999999999
-1,0.8337133017978506,1.0,146.6262969970703,152.1499684218666,138.3407898598759,-0.8097034278392059,,0.86,1.0,0.012258975750912745,0.35,1,0.86,0.9999999999999999
-1,0.9312508561667794,1.0,144.92942810058594,150.43675873594927,136.66843214754093,-1.0,,0.9,1.0,0.011710425048456189,0.2,1,0.9,0.9999999999999999
-1,0.9192831897868783,1.0,143.16583251953125,148.73717015238648,134.80882607024841,-1.0,,0.87,1.0,0.012111698124432543,0.2,1,0.87,0.9999999999999999
-1,0.625889887926429,0.8113842353918099,143.20606994628906,148.79549420189267,134.82193356288366,-0.3299475648084593,,0.87,1.0,0.01192176118249284,0.35,1,0.87,0.9999999999999999
1,0.9305989492143438,1.0,141.73043823242188,135.41665934236886,151.2011065675014,1.0,,0.9,1.0,0.014969959810634417,0.2,1,0.9,0.9999999999999999
1,0.66343574384298,0.8491459333137721,137.0063934326172,130.3434926343598,147.00074463000325,0.4386502888029902,,0.85,1.0,0.01556536922025711,0.2,1,0.85,0.9999999999999999
1,0.9283659653465127,1.0,139.74691772460938,133.80047430354182,148.6665828562107,1.0,,0.89,1.0,0.01830811444390717,0.35,1,0.89,0.9999999999999999
-1,0.5900085816523274,0.7888696826347716,137.40884399414062,143.22113428857818,128.69040855248429,-0.2619602255900398,,0.85,1.0,0.016512350478331408,0.5,1,0.85,0.9999999999999999
-1,0.5657706959289821,0.6293475854547553,139.15281677246094,144.9938544060641,130.39126032205624,-0.17697967060984612,,0.9,1.0,0.016709068302102063,0.2,1,0.9,0.6
-1,0.5877448448538404,0.7237080132994622,137.68673706054688,144.20674815906628,127.90672041276778,-0.2193581198467884,,0.9,1.0,0.012826318416754334,0.35,1,0.9,0.9999999999999999
-1,0.6409487001070904,0.7899493888665475,133.78677368164062,140.72840392704697,123.3743283135311,-0.34561156419222794,,0.9,1.0,0.014218240343977478,0.2,1,0.9,0.9999999999999999
1,0.7043432556412048,0.9283475313792161,132.4835968017578,125.87186930320179,142.40118804959184,0.4971060844187652,,0.89,1.0,0.014053216363382243,0.2,1,0.89,0.9999999999999999
1,0.6060556102219872,0.7195550076045476,133.8251190185547,126.90539819277488,144.2047002572244,0.2840504050435986,,0.88,1.0,0.016124860650261544,0.2,1,0.88,0.9999999999999999
1,0.7076883947589577,0.9828634855956391,132.23446655273438,126.55085505068992,140.75988380580105,0.491471365757774,,0.9,1.0,0.015645041979778652,0.35,1,0.9,0.9999999999999999
1,0.722952955091353,1.0,128.79446411132812,122.67554155886774,137.9728479400187,0.5764644482024307,,0.84,1.0,0.014152304706229859,0.35,1,0.84,0.9999999999999999
1,0.5777875395995772,0.6577274404347854,125.32569122314453,119.09041449165568,134.6786063203778,0.21913145951534815,,0.88,1.0,0.014025257928463618,0.2,1,0.88,0.9999999999999999
1,0.5725780324286871,0.6905897676391884,125.25863647460938,119.49562405349836,133.9031551062759,0.22724550606367344,,0.85,1.0,0.013351175607239245,0.2,1,0.85,0.9999999999999999
-1,0.753821022542637,1.0,127.1175537109375,132.71492725711647,118.72149339166906,-0.6262870018591604,,0.87,1.0,0.014584559877642414,0.2,1,0.87,0.9999999999999999
-1,0.9106962448209266,1.0,130.9792022705078,136.976292539727,121.98356686667898,-1.0,,0.85,1.0,0.015568775895367669,0.2,1,0.85,0.9999999999999999
-1,0.7042981706182362,1.0,134.1036834716797,139.98462316897024,125.28227392574387,-0.6371802685656323,,0.72,1.0,0.015704956970662518,0.35,1,0.72,0.9999999999999999
-1,0.7424021231715963,1.0,136.20855712890625,141.96940152325595,127.56729053738172,-0.618084033249743,,0.85,1.0,0.015914933561095277,0.2,1,0.85,0.9999999999999999
